name,category,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
ChiefJoseph24,Hydro,68.84231909,68.84231909,66.62159912,68.84231909,62.18015918,68.84231909,66.62159912,68.84231909,66.62159912,68.84231909,68.84231909,66.62159912
ChiefJoseph25,Hydro,68.84231909,68.84231909,66.62159912,68.84231909,62.18015918,68.84231909,66.62159912,68.84231909,66.62159912,68.84231909,68.84231909,66.62159912
ChiefJoseph26,Hydro,68.84231909,68.84231909,66.62159912,68.84231909,62.18015918,68.84231909,66.62159912,68.84231909,66.62159912,68.84231909,68.84231909,66.62159912
ChiefJoseph27,Hydro,68.84231909,68.84231909,66.62159912,68.84231909,62.18015918,68.84231909,66.62159912,68.84231909,66.62159912,68.84231909,68.84231909,66.62159912
China_Creek_1,Hydro_ZeroK,2.313839922,2.313839922,2.239199924,2.313839922,2.089919929,2.313839922,2.239199924,2.313839922,2.239199924,2.313839922,2.313839922,2.239199924
China_Creek_2,Hydro_ZeroK,2.313839922,2.313839922,2.239199924,2.313839922,2.089919929,2.313839922,2.239199924,2.313839922,2.239199924,2.313839922,2.313839922,2.239199924
Clear_Lake_CA,LCGS_CA_hydro,0.810960025,0.691920005,0.633599996,0.66215999,0.806400032,0.885360042,1.058400021,1.443360042,1.432800007,1.428479968,1.249919961,0.907199993
Clear_Lake_ID,Hydro_ZeroK,1.86,1.86,1.8,1.86,1.68,1.86,1.8,1.86,1.8,1.86,1.86,1.8
Clearwater1,Hydro,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
Clearwater2,Hydro,19.344,19.344,18.72,19.344,17.472,19.344,18.72,19.344,18.72,19.344,19.344,18.72
Cochrane_COC1,Hydro_ZeroK,23.808,23.808,23.04,23.808,21.504,23.808,23.04,23.808,23.04,23.808,23.808,23.04
Cochrane_COC2,Hydro_ZeroK,23.808,23.808,23.04,23.808,21.504,23.808,23.04,23.808,23.04,23.808,23.808,23.04
Collierville1,Hydro,93.93,93.93,90.9,93.93,84.84,93.93,90.9,93.93,90.9,93.93,93.93,90.9
Collierville2,Hydro,93.93,93.93,90.9,93.93,84.84,93.93,90.9,93.93,90.9,93.93,93.93,90.9
CombieSouth1,Hydro_ZeroK,0.111600004,0.089279998,0.086399998,0.089279998,0.107519997,0.119039997,0.144000002,0.193439993,0.194400008,0.193439993,0.163679999,0.122400001
CombieSouth2,Hydro_ZeroK,0.111600004,0.089279998,0.086399998,0.089279998,0.107519997,0.119039997,0.144000002,0.193439993,0.194400008,0.193439993,0.163679999,0.122400001
CombieSouth3,Hydro_ZeroK,0.111600004,0.089279998,0.086399998,0.089279998,0.107519997,0.119039997,0.144000002,0.193439993,0.194400008,0.193439993,0.163679999,0.122400001
ControlGorge1,LCGS_CA_hydro,27.9,27.9,27,27.9,25.2,27.9,27,27.9,27,27.9,27.9,27
Copco_2_1,HydroRPS,10.044,10.044,9.72,10.044,9.072,10.044,9.72,10.044,9.72,10.044,10.044,9.72
Copco_2_2,HydroRPS,10.044,10.044,9.72,10.044,9.072,10.044,9.72,10.044,9.72,10.044,10.044,9.72
Copco1-1,HydroRPS,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
Copco1-2,HydroRPS,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
Corra_Linn_1,Hydro,12.56615955,12.56615955,12.16079956,12.56615955,11.35007959,12.56615955,12.16079956,12.56615955,12.16079956,12.56615955,12.56615955,12.16079956
Corra_Linn_2,Hydro,12.56615955,12.56615955,12.16079956,12.56615955,11.35007959,12.56615955,12.16079956,12.56615955,12.16079956,12.56615955,12.56615955,12.16079956
Corra_Linn_3,Hydro,12.56615955,12.56615955,12.16079956,12.56615955,11.35007959,12.56615955,12.16079956,12.56615955,12.16079956,12.56615955,12.56615955,12.16079956
Cottonwood_1,Hydro_ZeroK,0.275280004,0.230640001,0.244800003,0.275280004,0.255359997,0.26784001,0.273599996,0.386879986,0.367199993,0.342240006,0.282719996,0.223200001
Cottonwood_2,Hydro_ZeroK,0.275280004,0.230640001,0.244800003,0.275280004,0.255359997,0.26784001,0.273599996,0.386879986,0.367199993,0.342240006,0.282719996,0.223200001
CoveHydro1,Hydro_ZeroK,1.086240028,0.915120014,0.842399969,0.877919961,1.075200016,1.175520032,1.411200027,1.926959936,1.908000068,1.904639958,1.674,1.202399969
Cow_Creek_1,Hydro_ZeroK,0.215759994,0.186,0.165600003,0.178559996,0.215039995,0.238079995,0.28079999,0.386879986,0.381599979,0.379439993,0.334799991,0.237600009
Cow_Creek_2,Hydro_ZeroK,0.215759994,0.186,0.165600003,0.178559996,0.215039995,0.238079995,0.28079999,0.386879986,0.381599979,0.379439993,0.334799991,0.237600009
Cowlitz_Falls1,Hydro,26.04,26.04,25.2,26.04,23.52,26.04,25.2,26.04,25.2,26.04,26.04,25.2
Cowlitz_Falls2,Hydro,26.04,26.04,25.2,26.04,23.52,26.04,25.2,26.04,25.2,26.04,26.04,25.2
CranberryCreekPower1,Hydro_ZeroK,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
CranberryCreekPower2,Hydro_ZeroK,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
CranberryCreekPower3,Hydro_ZeroK,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
Crosscut_CC5,Hydro_ZeroK,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
CrystalSprings,Hydro_ZeroK,1.815360042,1.815360042,1.756800041,1.815360042,1.639680038,1.815360042,1.756800041,1.815360042,1.756800041,1.815360042,1.815360042,1.756800041
Cushman_2_31,Hydro,20.088,20.088,19.44,20.088,18.144,20.088,19.44,20.088,19.44,20.088,20.088,19.44
Cushman_2_32,Hydro,20.088,20.088,19.44,20.088,18.144,20.088,19.44,20.088,19.44,20.088,20.088,19.44
Cushman_2_33,Hydro,20.088,20.088,19.44,20.088,18.144,20.088,19.44,20.088,19.44,20.088,20.088,19.44
Cushman1-21,Hydro,15.996,15.996,15.48,15.996,14.448,15.996,15.48,15.996,15.48,15.996,15.996,15.48
Cushman1-22,Hydro,15.996,15.996,15.48,15.996,14.448,15.996,15.48,15.996,15.48,15.996,15.996,15.48
Cypress_Creek_1,Hydro_ZeroK,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
DallesDamNorthFshwy,Hydro_ZeroK,4.836,4.836,4.68,4.836,4.368,4.836,4.68,4.836,4.68,4.836,4.836,4.68
DiabloHydro_31,Hydro,44.454,44.454,43.02,44.454,40.152,44.454,43.02,44.454,43.02,44.454,44.454,43.02
DiabloHydro_32,Hydro,44.454,44.454,43.02,44.454,40.152,44.454,43.02,44.454,43.02,44.454,44.454,43.02
Dickson_Dam1,Hydro,4.166399929,4.166399929,4.031999932,4.166399929,3.763199936,4.166399929,4.031999932,4.166399929,4.031999932,4.166399929,4.166399929,4.031999932
Dickson_Dam2,Hydro,4.166399929,4.166399929,4.031999932,4.166399929,3.763199936,4.166399929,4.031999932,4.166399929,4.031999932,4.166399929,4.166399929,4.031999932
Dickson_Dam3,Hydro,4.166399929,4.166399929,4.031999932,4.166399929,3.763199936,4.166399929,4.031999932,4.166399929,4.031999932,4.166399929,4.166399929,4.031999932
Dietrich_Drop,Hydro_ZeroK,3.348,3.348,3.24,3.348,3.024,3.348,3.24,3.348,3.24,3.348,3.348,3.24
Dillon_Hydro,Hydro_ZeroK,1.339199964,1.339199964,1.295999965,1.339199964,1.209599968,1.339199964,1.295999965,1.339199964,1.295999965,1.339199964,1.339199964,1.295999965
DoranTaylor1,Hydro_ZeroK,2.060879986,2.060879986,1.994399986,2.060879986,1.861439987,2.060879986,1.994399986,2.060879986,1.994399986,2.060879986,2.060879986,1.994399986
DoranTaylor2,Hydro_ZeroK,2.060879986,2.060879986,1.994399986,2.060879986,1.861439987,2.060879986,1.994399986,2.060879986,1.994399986,2.060879986,2.060879986,1.994399986
Douglas_Kwalsa1,Hydro_ZeroK,10.5796802,10.5796802,10.23840019,10.5796802,9.555840181,10.5796802,10.23840019,10.5796802,10.23840019,10.5796802,10.5796802,10.23840019
Douglas_Kwalsa2,Hydro_ZeroK,10.5796802,10.5796802,10.23840019,10.5796802,9.555840181,10.5796802,10.23840019,10.5796802,10.23840019,10.5796802,10.5796802,10.23840019
Eagle_Lake_1,Hydro_ZeroK,0.148800002,0.148800002,0.144000002,0.148800002,0.134400002,0.148800002,0.144000002,0.148800002,0.144000002,0.148800002,0.148800002,0.144000002
Eagle_Point_1,Hydro_ZeroK,2.090639958,2.090639958,2.023199959,2.090639958,1.888319962,2.090639958,2.023199959,2.090639958,2.023199959,2.090639958,2.090639958,2.023199959
East_Highline_1,LCGS_CA_hydro,0.275280004,0.744,0.647999983,0.379439993,0.887040035,0.84815999,1.130400037,1.346639958,1.065600014,1.19784001,1.130879986,0.777600031
East_Toba1,Hydro_ZeroK,54.17063818,54.17063818,52.42319824,54.16320227,48.92831836,54.16320227,52.4160022,54.16320227,52.4160022,54.16320227,54.16320227,52.4160022
East_Toba2,Hydro_ZeroK,54.17063818,54.17063818,52.42319824,54.16320227,48.92831836,54.16320227,52.4160022,54.16320227,52.4160022,54.16320227,54.16320227,52.4160022
EastPortalGenerator1,Hydro_ZeroK,0.438959981,0.372,0.396000009,0.438959981,0.409920009,0.424079995,0.43920001,0.624959981,0.590399995,0.550560007,0.461280004,0.352800007
EastSide,Hydro_ZeroK,2.380800036,2.380800036,2.304000035,2.380800036,2.150400032,2.380800036,2.304000035,2.380800036,2.304000035,2.380800036,2.380800036,2.304000035
EastTwinCreek1,Hydro_ZeroK,0.386879986,0.386879986,0.374399986,0.386879986,0.349439987,0.386879986,0.374399986,0.386879986,0.374399986,0.386879986,0.386879986,0.374399986
EastTwinCreek2,Hydro_ZeroK,0.386879986,0.386879986,0.374399986,0.386879986,0.349439987,0.386879986,0.374399986,0.386879986,0.374399986,0.386879986,0.386879986,0.374399986
EastTwinCreek3,Hydro_ZeroK,0.386879986,0.386879986,0.374399986,0.386879986,0.349439987,0.386879986,0.374399986,0.386879986,0.374399986,0.386879986,0.386879986,0.374399986
EchoDam1,Hydro_ZeroK,1.302,1.302,1.26,1.302,1.176,1.302,1.26,1.302,1.26,1.302,1.302,1.26
EchoDam2,Hydro_ZeroK,1.302,1.302,1.26,1.302,1.176,1.302,1.26,1.302,1.26,1.302,1.302,1.26
EchoDam3,Hydro_ZeroK,0.744,0.744,0.72,0.744,0.672,0.744,0.72,0.744,0.72,0.744,0.744,0.72
EdwardCHyatt1,Hydro,54.11855841,106.3547977,104.9255969,114.1519146,79.41023879,88.95263821,95.70959474,91.86168089,96.24959474,135.1475955,132.2013618,127.3320044
EdwardCHyatt3,Hydro,54.11855841,106.3547977,104.9255969,114.1519146,79.41023879,88.95263821,95.70959474,91.86168089,96.24959474,135.1475955,132.2013618,127.3320044
EdwardCHyatt5,Hydro,54.11855841,106.3547977,104.9255969,114.1519146,79.41023879,88.95263821,95.70959474,91.86168089,96.24959474,135.1475955,132.2013618,127.3320044
El_Vado_Dam_1,Hydro_ZeroK,6.547200142,6.547200142,6.336000138,6.547200142,5.913600128,6.547200142,6.336000138,6.547200142,6.336000138,6.547200142,6.547200142,6.336000138
EldoradoResrvr,Hydro_ZeroK,0.833280004,0.833280004,0.806400004,0.833280004,0.752640003,0.833280004,0.806400004,0.833280004,0.806400004,0.833280004,0.833280004,0.806400004
Electra_1,Hydro,21.67271938,21.67271938,20.9735994,21.67271938,19.57535944,21.67271938,20.9735994,21.67271938,20.9735994,21.67271938,21.67271938,20.9735994
Electra_2,Hydro,23.54759972,23.54759972,22.78799973,23.54759972,21.26879974,23.54759972,22.78799973,23.54759972,22.78799973,23.54759972,23.54759972,22.78799973
Electra_3,Hydro,23.54759972,23.54759972,22.78799973,23.54759972,21.26879974,23.54759972,22.78799973,23.54759972,22.78799973,23.54759972,23.54759972,22.78799973
Electron_1,Hydro_ZeroK,3.794399929,3.794399929,3.671999932,3.794399929,3.427199936,3.794399929,3.671999932,3.794399929,3.671999932,3.794399929,3.794399929,3.671999932
Electron_2,Hydro_ZeroK,3.794399929,3.794399929,3.671999932,3.794399929,3.427199936,3.794399929,3.671999932,3.794399929,3.671999932,3.794399929,3.794399929,3.671999932
Electron_3,Hydro_ZeroK,3.794399929,3.794399929,3.671999932,3.794399929,3.427199936,3.794399929,3.671999932,3.794399929,3.671999932,3.794399929,3.794399929,3.671999932
Electron_4,Hydro_ZeroK,5.58,5.58,5.4,5.58,5.04,5.58,5.4,5.58,5.4,5.58,5.58,5.4
Elk_Creek,Hydro_ZeroK,1.488,1.488,1.44,1.488,1.344,1.488,1.44,1.488,1.44,1.488,1.488,1.44
Elko_1,Hydro,4.434240028,4.434240028,4.291200027,4.434240028,4.005120026,4.434240028,4.291200027,4.434240028,4.291200027,4.434240028,4.434240028,4.291200027
Elko_2,Hydro,4.434240028,4.434240028,4.291200027,4.434240028,4.005120026,4.434240028,4.291200027,4.434240028,4.291200027,4.434240028,4.434240028,4.291200027
Eltopia_Branch,Hydro_ZeroK,1.636800036,1.636800036,1.584000035,1.636800036,1.478400032,1.636800036,1.584000035,1.636800036,1.584000035,1.636800036,1.636800036,1.584000035
Fall_Creek_1,HydroRPS,0.141359999,0.126480001,0.129600005,0.133920005,0.147839999,0.156239995,0.201600001,0.282719996,0.288000004,0.29015999,0.238079995,0.165600003
Fall_Creek_2,HydroRPS,0.126480001,0.119039997,0.115199997,0.119039997,0.127679999,0.141359999,0.18,0.252960003,0.25920001,0.260399996,0.215759994,0.144000002
Fall_Creek_3,HydroRPS,0.357119992,0.319920005,0.316799999,0.327359999,0.362880014,0.386879986,0.496799999,0.706799991,0.72,0.714239984,0.602640001,0.403200001
FallsRiver_BC_1,Hydro,2.589120014,2.589120014,2.505600014,2.589120014,2.338560013,2.589120014,2.505600014,2.589120014,2.505600014,2.589120014,2.589120014,2.505600014
FallsRiver_BC_2,Hydro,2.589120014,2.589120014,2.505600014,2.589120014,2.338560013,2.589120014,2.505600014,2.589120014,2.505600014,2.589120014,2.589120014,2.505600014
FallsRiver_ID1,Hydro_ZeroK,3.385200142,3.385200142,3.276000138,3.385200142,3.057600128,3.385200142,3.276000138,3.385200142,3.276000138,3.385200142,3.385200142,3.276000138
FallsRiver_ID2,Hydro_ZeroK,3.385200142,3.385200142,3.276000138,3.385200142,3.057600128,3.385200142,3.276000138,3.385200142,3.276000138,3.385200142,3.385200142,3.276000138
Faraday_1,Hydro_ZeroK,2.641199964,2.641199964,2.555999965,2.641199964,2.385599968,2.641199964,2.555999965,2.641199964,2.555999965,2.641199964,2.641199964,2.555999965
Faraday_2,Hydro_ZeroK,2.641199964,2.641199964,2.555999965,2.641199964,2.385599968,2.641199964,2.555999965,2.641199964,2.555999965,2.641199964,2.641199964,2.555999965
Faraday_3,Hydro_ZeroK,2.298959936,2.298959936,2.224799938,2.298959936,2.076479942,2.298959936,2.224799938,2.298959936,2.224799938,2.298959936,2.298959936,2.224799938
Faraday_4,Hydro_ZeroK,3.839039886,3.839039886,3.71519989,3.839039886,3.467519897,3.839039886,3.71519989,3.839039886,3.71519989,3.839039886,3.839039886,3.71519989
Faraday_5,Hydro_ZeroK,3.407519943,3.407519943,3.297599945,3.407519943,3.077759949,3.407519943,3.297599945,3.407519943,3.297599945,3.407519943,3.407519943,3.297599945
Faraday_6,Hydro_ZeroK,16.37544017,16.37544017,15.84720017,16.37544017,14.79072015,16.37544017,15.84720017,16.37544017,15.84720017,16.37544017,16.37544017,15.84720017
FeltHydro1,Hydro_ZeroK,2.008800036,2.008800036,1.944000035,2.008800036,1.814400032,2.008800036,1.944000035,2.008800036,1.944000035,2.008800036,2.008800036,1.944000035
FeltHydro2,Hydro_ZeroK,2.008800036,2.008800036,1.944000035,2.008800036,1.814400032,2.008800036,1.944000035,2.008800036,1.944000035,2.008800036,2.008800036,1.944000035
FeltHydro3,Hydro_ZeroK,0.818400018,0.818400018,0.792000017,0.818400018,0.739200016,0.818400018,0.792000017,0.818400018,0.792000017,0.818400018,0.818400018,0.792000017
Fire_Kwalsa1,Hydro_ZeroK,9.3,9.3,9,9.3,8.4,9.3,9,9.3,9,9.3,9.3,9
Fire_Kwalsa2,Hydro_ZeroK,9.3,9.3,9,9.3,8.4,9.3,9,9.3,9,9.3,9.3,9
Fish_Creek_1,Hydro,8.184,8.184,7.92,8.184,7.392,8.184,7.92,8.184,7.92,8.184,8.184,7.92
FitzsimonsCreek,Hydro_ZeroK,5.885039886,5.885039886,5.69519989,5.885039886,5.315519897,5.885039886,5.69519989,5.885039886,5.69519989,5.885039886,5.885039886,5.69519989
Fleish_1,Hydro_ZeroK,1.488,1.488,1.44,1.488,1.344,1.488,1.44,1.488,1.44,1.488,1.488,1.44
Fontana1,Hydro_ZeroK,0.372,0.305039997,0.331200006,0.364560007,0.342719993,0.357119992,0.367199993,0.520799991,0.489600005,0.461280004,0.379439993,0.295199997
Fontana2,Hydro_ZeroK,0.372,0.305039997,0.331200006,0.364560007,0.342719993,0.357119992,0.367199993,0.520799991,0.489600005,0.461280004,0.379439993,0.295199997
Foothill_Feeder,LCGS_CA_hydro,6.770400283,6.770400283,6.552000274,6.770400283,6.115200256,6.770400283,6.552000274,6.770400283,6.552000274,6.770400283,6.770400283,6.552000274
FoothillFeeder1,Hydro_ZeroK,1.659120014,1.38384001,1.475999965,1.644240028,1.538879974,1.607040064,1.648799973,2.328720085,2.203199959,2.068319978,1.718639958,1.332000017
FoothillFeeder2,Hydro_ZeroK,1.659120014,1.38384001,1.475999965,1.644240028,1.538879974,1.607040064,1.648799973,2.328720085,2.203199959,2.068319978,1.718639958,1.332000017
Foothills_CO,Hydro_ZeroK,2.306399929,2.306399929,2.231999932,2.306399929,2.083199936,2.306399929,2.231999932,2.306399929,2.231999932,2.306399929,2.306399929,2.231999932
Frankenheimer,LCGS_CA_hydro,1.897199964,1.607040064,1.475999965,1.54007995,1.881599968,2.060879986,2.476800041,3.362879986,3.340799904,3.34055983,2.92392005,2.109600048
Franklin_1,LCGS_CA_hydro,0.885360042,0.736560007,0.792000017,0.885360042,0.813120026,0.84815999,0.849599963,1.19784001,1.115999965,1.03415999,0.863039975,0.683999991
Fulton_QF,Hydro_ZeroK,0.230640001,0.193439993,0.18,0.186,0.228480003,0.24552001,0.295199997,0.401760016,0.403200001,0.401760016,0.349679999,0.251999996
Furry_Creek,Hydro_ZeroK,7.663200141,7.648319799,7.416000137,7.663200141,6.921600128,7.663200141,7.416000137,7.648319799,7.401599806,7.648319799,7.648319799,7.401599806
Gem_State_1,Hydro,16.81440028,16.81440028,16.27200027,16.81440028,15.18720026,16.81440028,16.27200027,16.81440028,16.27200027,16.81440028,16.81440028,16.27200027
Georgetown_1,Hydro_ZeroK,0.446400018,0.446400018,0.432000017,0.446400018,0.403200016,0.446400018,0.432000017,0.446400018,0.432000017,0.446400018,0.446400018,0.432000017
Georgetown_2,Hydro_ZeroK,0.446400018,0.446400018,0.432000017,0.446400018,0.403200016,0.446400018,0.432000017,0.446400018,0.432000017,0.446400018,0.446400018,0.432000017
GHOST1_1,Hydro,0.744,0.744,0.72,0.744,0.672,0.744,0.72,0.744,0.72,0.744,0.744,0.72
GHOST2_2,Hydro,11.904,11.904,11.52,11.904,10.752,11.904,11.52,11.904,11.52,11.904,11.904,11.52
GHOST3_3,Hydro,11.904,11.904,11.52,11.904,10.752,11.904,11.52,11.904,11.52,11.904,11.904,11.52
GHOST4_4,Hydro,20.832,20.832,20.16,20.832,18.816,20.832,20.16,20.832,20.16,20.832,20.832,20.16
GordonMShrum01,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum02,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum03,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum04,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum05,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum06,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum07,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum08,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum09,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
GordonMShrum10,Hydro,227.478,227.478,220.14,227.478,205.464,227.478,220.14,227.478,220.14,227.478,227.478,220.14
Gorge21,Hydro,21.53136039,21.53136039,20.83680038,21.53136039,19.44768036,21.53136039,20.83680038,21.53136039,20.83680038,21.53136039,21.53136039,20.83680038
Gorge22,Hydro,21.53136039,21.53136039,20.83680038,21.53136039,19.44768036,21.53136039,20.83680038,21.53136039,20.83680038,21.53136039,21.53136039,20.83680038
Gorge23,Hydro,21.53136039,21.53136039,20.83680038,21.53136039,19.44768036,21.53136039,20.83680038,21.53136039,20.83680038,21.53136039,21.53136039,20.83680038
Gorge24,Hydro,56.68536182,56.68536182,54.85680176,56.68536182,51.19968164,56.68536182,54.85680176,56.68536182,54.85680176,56.68536182,56.68536182,54.85680176
GosselinHydroGEN1,Hydro_ZeroK,0.215759994,0.186,0.165600003,0.178559996,0.215039995,0.238079995,0.28079999,0.386879986,0.381599979,0.379439993,0.334799991,0.237600009
GosselinHydroGEN2,Hydro_ZeroK,0.215759994,0.186,0.165600003,0.178559996,0.215039995,0.238079995,0.28079999,0.386879986,0.381599979,0.379439993,0.334799991,0.237600009
Grace_3,Hydro_ZeroK,8.184,8.184,7.92,8.184,7.392,8.184,7.92,8.184,7.92,8.184,8.184,7.92
Grace_4,Hydro_ZeroK,8.184,8.184,7.92,8.184,7.392,8.184,7.92,8.184,7.92,8.184,8.184,7.92
Grace_5,Hydro_ZeroK,8.184,8.184,7.92,8.184,7.392,8.184,7.92,8.184,7.92,8.184,8.184,7.92
Grand_Valley1,Hydro_ZeroK,1.116,1.116,1.08,1.116,1.008,1.116,1.08,1.116,1.08,1.116,1.116,1.08
Grand_Valley2,Hydro_ZeroK,1.116,1.116,1.08,1.116,1.008,1.116,1.08,1.116,1.08,1.116,1.116,1.08
GrandCoulee01,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee02,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee03,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee04,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee05,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee06,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee07,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee08,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee09,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee10,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee11,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee12,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee13,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee14,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee15,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee16,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee17,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee18,Hydro,76.29720231,76.29720231,73.83600223,76.29720231,68.91360208,76.29720231,73.83600223,76.29720231,73.83600223,76.29720231,76.29720231,73.83600223
GrandCoulee19,Hydro,367.5657663,367.5657663,355.7088061,367.5657663,331.9948857,367.5657663,355.7088061,367.5657663,355.7088061,367.5657663,367.5657663,355.7088061
GrandCoulee20,Hydro,367.5657663,367.5657663,355.7088061,367.5657663,331.9948857,367.5657663,355.7088061,367.5657663,355.7088061,367.5657663,367.5657663,355.7088061
GrandCoulee21,Hydro,367.5657663,367.5657663,355.7088061,367.5657663,331.9948857,367.5657663,355.7088061,367.5657663,355.7088061,367.5657663,367.5657663,355.7088061
GrandCoulee22,Hydro,493.1455327,493.1455327,477.2376123,493.1455327,445.4217715,493.1455327,477.2376123,493.1455327,477.2376123,493.1455327,493.1455327,477.2376123
GrandCoulee23,Hydro,493.1455327,493.1455327,477.2376123,493.1455327,445.4217715,493.1455327,477.2376123,493.1455327,477.2376123,493.1455327,493.1455327,477.2376123
GrandCoulee24,Hydro,493.1455327,493.1455327,477.2376123,493.1455327,445.4217715,493.1455327,477.2376123,493.1455327,477.2376123,493.1455327,493.1455327,477.2376123
Green_Springs,Hydro_ZeroK,12.79680057,12.79680057,12.38400055,12.79680057,11.55840051,12.79680057,12.38400055,12.79680057,12.38400055,12.79680057,12.79680057,12.38400055
GregAvenue1,Hydro_ZeroK,0.372,0.305039997,0.331200006,0.364560007,0.342719993,0.357119992,0.367199993,0.520799991,0.489600005,0.461280004,0.379439993,0.295199997
Guernsey_1,Hydro_ZeroK,2.380800036,2.380800036,2.304000035,2.380800036,2.150400032,2.380800036,2.304000035,2.380800036,2.304000035,2.380800036,2.380800036,2.304000035
Guernsey_2,Hydro_ZeroK,2.380800036,2.380800036,2.304000035,2.380800036,2.150400032,2.380800036,2.304000035,2.380800036,2.304000035,2.380800036,2.380800036,2.304000035
