name,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
IndianValley,0,0,0,0,0,0,0,0,0,0,0,0
Inskip_1,0,0,0,0,0,0,0,0,0,0,0,0
Interlakes_1,0,0,0,0,0,0,0,0,0,0,0,0
Iron_Gate,0,0,0,0,0,0,0,0,0,0,0,0
Irrican,0,0,0,0,0,0,0,0,0,0,0,0
IsabellaHydroGEN1,0,0,0,0,0,0,0,0,0,0,0,0
IsabellaHydroGEN2,0,0,0,0,0,0,0,0,0,0,0,0
James_B_Black_1,23.61000061,0.200000003,2.75999999,3.25999999,3.539999962,3.460000038,22.20999908,3.299999952,0.109999999,0.090000004,0.090000004,2.910000086
James_B_Black_2,23.36000061,0.200000003,2.730000019,3.230000019,3.50999999,3.430000067,21.96999931,3.25999999,0.109999999,0.079999998,0.079999998,2.880000114
Jaybird_H1,0,0,0,0,0,0,0,0,0,0,0,0
Jaybird_H2,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Knight_1,0,0,0,0,0,0,0,0,0,0,0,0
John_C_Boyle_1,0,0,0,0,0,0,0,0,0,0,0,0
John_C_Boyle_2,0,0,0,0,0,0,0,0,0,0,0,0
JohnDay01,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay02,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay03,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay04,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay05,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay06,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay07,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay08,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay09,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay10,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay11,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay12,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay13,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay14,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay15,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnDay16,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939,30.63999939
JohnHart1,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart2,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart3,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart4,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart5,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart6,0,0,0,0,0,0,0,0,0,0,0,0
Jones_Fork,0,0,0,0,0,0,0,0,0,0,0,0
Jordan_River,0,0,0,0,0,0,0,0,0,0,0,0
Judge_F_Carr_1,0.270000011,6.929999828,3.25999999,0.370000005,4.889999866,3.819999933,2.109999895,11.72999954,13.52000046,9.720000267,8.760000229,6.800000191
Judge_F_Carr_2,0.270000011,6.929999828,3.25999999,0.370000005,4.889999866,3.819999933,2.109999895,11.72999954,13.52000046,9.720000267,8.760000229,6.800000191
Kanaka_KAN1,0,0,0,0,0,0,0,0,0,0,0,0
Kananaskis1_1,0,0,0,0,0,0,0,0,0,0,0,0
Kananaskis2_HY2,0,0,0,0,0,0,0,0,0,0,0,0
Kananaskis3_HY3,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS1,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS2,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS3,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS4,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS5,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUE5,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW1,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW2,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW3,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW4,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah1,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah2,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah3-1,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah3-2,0,0,0,0,0,0,0,0,0,0,0,0
Kekawaka,0,0,0,0,0,0,0,0,0,0,0,0
Kelly_Ridge_1,0,0,0,0,0,0,0,0,0,0,0,0
Kemano_1,24,24,24,24,24,24,24,24,24,24,24,24
Kemano_2,24,24,24,24,24,24,24,24,24,24,24,24
Kemano_3,24,24,24,24,24,24,24,24,24,24,24,24
Kemano_4,24,24,24,24,24,24,24,24,24,24,24,24
Kemano_5,24,24,24,24,24,24,24,24,24,24,24,24
Kemano_6,24,24,24,24,24,24,24,24,24,24,24,24
Kemano_7,24,24,24,24,24,24,24,24,24,24,24,24
Kemano_8,24,24,24,24,24,24,24,24,24,24,24,24
Kerckhoff_2_1,0,0,0,0,0,0,0,0,0,0,0,0
Kerckhoff_H1,0,0,0,0,0,0,0,0,0,0,0,0
Kerckhoff_H2,0,0,0,0,0,0,0,0,0,0,0,0
Kerckhoff_H3,0,0,0,0,0,0,0,0,0,0,0,0
Kern_Canyon_1,0,0,0,0,0,0,0,0,0,0,0,0
KernRiver1-2,0,0,0,0,0,0,0,0,0,0,0,0
KernRiver1-3,0,0,0,0,0,0,0,0,0,0,0,0
KernRiver1-4,0,0,0,0,0,0,0,0,0,0,0,0
KernRiver1_1,0,0,0,0,0,0,0,0,0,0,0,0
KernRiver3_1,0,0,0,0,0,0,0,0,0,0,0,0
KernRiver3_2,0,0,0,0,0,0,0,0,0,0,0,0
Kerr_KER1,0,0,0,0,0,0,0,0,0,0,0,0
Kerr_KER2,0,0,0,0,0,0,0,0,0,0,0,0
Kerr_KER3,0,0,0,0,0,0,0,0,0,0,0,0
Keswick_1,7.599999905,1.789999962,2.170000076,1.039999962,3.170000076,1.370000005,2.289999962,9.210000038,7.849999905,6.710000038,2.970000029,1.779999971
Keswick_2,7.599999905,1.789999962,2.170000076,1.039999962,3.170000076,1.370000005,2.289999962,9.210000038,7.849999905,6.710000038,2.970000029,1.779999971
Keswick_3,7.599999905,1.789999962,2.170000076,1.039999962,3.170000076,1.370000005,2.289999962,9.210000038,7.849999905,6.710000038,2.970000029,1.779999971
Kilarc_1,0,0,0,0,0,0,0,0,0,0,0,0
Kilarc_2,0,0,0,0,0,0,0,0,0,0,0,0
KingsRiverHY,0,0,0,0,0,0,0,0,0,0,0,0
Kohler_Hydro_1,0,0,0,0,0,0,0,0,0,0,0,0
Kohler_Hydro_2,0,0,0,0,0,0,0,0,0,0,0,0
Koma_Kulshan,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal1,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal2,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal3,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal4,0,0,0,0,0,0,0,0,0,0,0,0
Kortes_1,0,0,0,0,0,0,0,0,0,0,0,0
Kortes_2,0,0,0,0,0,0,0,0,0,0,0,0
Kortes_3,0,0,0,0,0,0,0,0,0,0,0,0
Koyle_Ranch,0,0,0,0,0,0,0,0,0,0,0,0
L_Bonnington_1,0,0,0,0,0,0,0,0,0,0,0,0
L_Bonnington_2,0,0,0,0,0,0,0,0,0,0,0,0
L_Bonnington_3,0,0,0,0,0,0,0,0,0,0,0,0
La_Grange_1,0,0,0,0,0,0,0,0,0,0,0,0
La_Grange_2,0,0,0,0,0,0,0,0,0,0,0,0
La_Joie_1,0,0,0,0,0,0,0,0,0,0,0,0
Ladore_Falls_1,0,0,0,0,0,0,0,0,0,0,0,0
Ladore_Falls_2,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_1,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_2,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_3,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_4,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_5,0,0,0,0,0,0,0,0,0,0,0,0
Lahontan_1,0,0,0,0,0,0,0,0,0,0,0,0
Lahontan_2,0,0,0,0,0,0,0,0,0,0,0,0
Lahontan_3,0,0,0,0,0,0,0,0,0,0,0,0
LakeCreek_BPA1,0,0,0,0,0,0,0,0,0,0,0,0
LakeCreek_BPA2,0,0,0,0,0,0,0,0,0,0,0,0
LakeMathews,0,0,0,0,0,0,0,0,0,0,0,0
LakeMendocino,0,0,0,0,0,0,0,0,0,0,0,0
Lakewood_Hydro,0,0,0,0,0,0,0,0,0,0,0,0
LamontUprStave1,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029
LamontUprStave2,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029,3.470000029
LateralVentures,0,0,0,0,0,0,0,0,0,0,0,0
Leaburg_1,0,0,0,0,0,0,0,0,0,0,0,0
Leaburg_2,0,0,0,0,0,0,0,0,0,0,0,0
Lemolo_2_1,0,0,0,0,0,0,0,0,0,0,0,0
Lemolo1-1,0,0,0,0,0,0,0,0,0,0,0,0
Lemoyne_1,0,0,0,0,0,0,0,0,0,0,0,0
Lewiston_1,0,0,0,0,0,0,0,0,0,0,0,0
Libby_1,17.20000076,18.51000023,18.39999962,17.39999962,17,16.22999954,15.39999962,20.69000053,27.64999962,29.19000053,29.53000069,29.42000008
Libby_2,17.20000076,18.51000023,18.39999962,17.39999962,17,16.22999954,15.39999962,20.69000053,27.64999962,29.19000053,29.53000069,29.42000008
Libby_3,17.20000076,18.51000023,18.39999962,17.39999962,17,16.22999954,15.39999962,20.69000053,27.64999962,29.19000053,29.53000069,29.42000008
Libby_4,17.20000076,18.51000023,18.39999962,17.39999962,17,16.22999954,15.39999962,20.69000053,27.64999962,29.19000053,29.53000069,29.42000008
Libby_5,17.20000076,18.51000023,18.39999962,17.39999962,17,16.22999954,15.39999962,20.69000053,27.64999962,29.19000053,29.53000069,29.42000008
LimeSaddle1,0,0,0,0,0,0,0,0,0,0,0,0
LimeSaddle2,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_1,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_2,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_3,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_4,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_1,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_2,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_3,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_4,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_5,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_6,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac1,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac2,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac3,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac4,0,0,0,0,0,0,0,0,0,0,0,0
LittlewoodArksh,0,0,0,0,0,0,0,0,0,0,0,0
LittleWoodHydro,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_1,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_2,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_3,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_4,0,0,0,0,0,0,0,0,0,0,0,0
Longmont_1,0,0,0,0,0,0,0,0,0,0,0,0
Longmont_2,0,0,0,0,0,0,0,0,0,0,0,0
Lookout_Point_1,0,0,0,0,0,0,0,0,0,0,0,0
Lookout_Point_2,0,0,0,0,0,0,0,0,0,0,0,0
Lookout_Point_3,0,0,0,0,0,0,0,0,0,0,0,0
Loon_Lake_H1,0,0,0,0,0,0,0,0,0,0,0,0
LOS_BANOS_QF,0,0,0,0,0,0,0,0,0,0,0,0
LostCreek_CA,0,0,0,0,0,0,0,0,0,0,0,0
LostCreek_OR1,0,0,0,0,0,0,0,0,0,0,0,0
LostCreek_OR2,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Clowhom_1,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914,2.339999914
Lower_Granite_1,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Granite_2,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Granite_3,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Granite_4,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Granite_5,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Granite_6,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Malad_1,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Molina_1,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_1,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_2,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_3,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_4,0,0,0,0,0,0,0,0,0,0,0,0
LowerBaker4,0,0,0,0,0,0,0,0,0,0,0,0
LowerMonumentl1,0,0,0,0,0,0,0,0,0,0,0,0
LowerMonumentl2,0,0,0,0,0,0,0,0,0,0,0,0
LowerMonumentl3,0,0,0,0,0,0,0,0,0,0,0,0
LowerMonumentl4,0,0,0,0,0,0,0,0,0,0,0,0
LowerMonumentl5,0,0,0,0,0,0,0,0,0,0,0,0
LowerMonumentl6,0,0,0,0,0,0,0,0,0,0,0,0
LowerNo12,0,0,0,0,0,0,0,0,0,0,0,0
LowerNo21,0,0,0,0,0,0,0,0,0,0,0,0
LowGap_QF,0,0,0,0,0,0,0,0,0,0,0,0
LowLineMdwy2SoForks1,0,0,0,0,0,0,0,0,0,0,0,0
LowLineMdwy2SoForks2,0,0,0,0,0,0,0,0,0,0,0,0
LowLineMidway1,0,0,0,0,0,0,0,0,0,0,0,0
LowLineRapids,0,0,0,0,0,0,0,0,0,0,0,0
LuckyPeak131,0,0,0,0,0,0,0,0,0,0,0,0
LuckyPeak132,0,0,0,0,0,0,0,0,0,0,0,0
LuckyPeak133,0,0,0,0,0,0,0,0,0,0,0,0
Lundy1,0,0,0,0,0,0,0,0,0,0,0,0
Lundy2,0,0,0,0,0,0,0,0,0,0,0,0
LytleCreek1,0,0,0,0,0,0,0,0,0,0,0,0
LytleCreek2,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD1,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD2,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD3,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD4,0,0,0,0,0,0,0,0,0,0,0,0
MagicDam1,0,0,0,0,0,0,0,0,0,0,0,0
MagicDam2,0,0,0,0,0,0,0,0,0,0,0,0
MagicDam3,0,0,0,0,0,0,0,0,0,0,0,0
MainCanal,0,0,0,0,0,0,0,0,0,0,0,0
Malad_River_1,0,0,0,0,0,0,0,0,0,0,0,0
MammothPool1,0,0,0,0,0,0,0,0,0,0,0,0
MammothPool2,0,0,0,0,0,0,0,0,0,0,0,0
Mamquam_1,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057
Mamquam_2,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057
MamthPoolFshwtr,0,0,0,0,0,0,0,0,0,0,0,0
ManitouSprings1,0,0,0,0,0,0,0,0,0,0,0,0
ManitouSprings2,0,0,0,0,0,0,0,0,0,0,0,0
ManitouSprings3,0,0,0,0,0,0,0,0,0,0,0,0
Marco_Ranch_1,0,0,0,0,0,0,0,0,0,0,0,0
Marco_Ranch_2,0,0,0,0,0,0,0,0,0,0,0,0
Marco_Ranch_3,0,0,0,0,0,0,0,0,0,0,0,0
Marco_Ranch_4,0,0,0,0,0,0,0,0,0,0,0,0
Marion3_Creek,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019,0.980000019
Marys_Lake_1,0,0,0,0,0,0,0,0,0,0,0,0
Maxwell_Hydro,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_41,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_42,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_43,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_44,0,0,0,0,0,0,0,0,0,0,0,0
McCall_QF,0,0,0,0,0,0,0,0,0,0,0,0
McNair_Creek_1,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914,2.089999914
McNary01,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary02,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary03,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary04,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary05,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary06,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary07,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary08,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary09,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary10,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary11,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary12,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary13,18.47999954,18.88999939,18.46999931,18.46999931,18.10000038,18.40999985,18.76000023,18.04000092,17.60000038,18.22999954,18.95999908,19.28000069
McNary14,21.26000023,21.71999931,21.23999977,21.23999977,20.81999969,21.17000008,21.56999969,20.75,20.23999977,20.96999931,21.79999924,22.17000008
McNaryFishway,0,0,0,0,0,0,0,0,0,0,0,0
McPhee_1,0,0,0,0,0,0,0,0,0,0,0,0
McSwain_1,0,0,0,0,0,0,0,0,0,0,0,0
Mears_Creek_1,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002
Merced_Falls_1,0,0,0,0,0,0,0,0,0,0,0,0
Merwin_1,0,0,0,0,0,0,0,0,0,0,0,0
Merwin_2,0,0,0,0,0,0,0,0,0,0,0,0
Merwin_3,0,0,0,0,0,0,0,0,0,0,0,0
MESA_QF,0,0,0,0,0,0,0,0,0,0,0,0
Metcalf_QF,0,0,0,0,0,0,0,0,0,0,0,0
MeyersFalls1,0,0,0,0,0,0,0,0,0,0,0,0
MeyersFalls2,0,0,0,0,0,0,0,0,0,0,0,0
Mica_1,0,0,0,0,0,0,0,0,0,0,0,0
Mica_2,0,0,0,0,0,0,0,0,0,0,0,0
Mica_3,0,0,0,0,0,0,0,0,0,0,0,0
Mica_4,0,0,0,0,0,0,0,0,0,0,0,0
MichellButte,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork1,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork2,0,0,0,0,0,0,0,0,0,0,0,0
MiddleForkIrrD1,0,0,0,0,0,0,0,0,0,0,0,0
MiddleForkIrrD2,0,0,0,0,0,0,0,0,0,0,0,0
MiddleForkIrrD3,0,0,0,0,0,0,0,0,0,0,0,0
MiddleGorge1,0,0,0,0,0,0,0,0,0,0,0,0
Mile28Water1,0,0,0,0,0,0,0,0,0,0,0,0
Mile28Water2,0,0,0,0,0,0,0,0,0,0,0,0
MillCreek_OR,0,0,0,0,0,0,0,0,0,0,0,0
MillCreek1,0,0,0,0,0,0,0,0,0,0,0,0
MillCreek2_2,0,0,0,0,0,0,0,0,0,0,0,0
MillCreek2_3,0,0,0,0,0,0,0,0,0,0,0,0
MillCreek3_4,0,0,0,0,0,0,0,0,0,0,0,0
MillCreek3_5,0,0,0,0,0,0,0,0,0,0,0,0
MillerCreek1,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095
MillerCreek2,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095,3.150000095
Milner_Hydro_1,0,0,0,0,0,0,0,0,0,0,0,0
Milner_Hydro_2,0,0,0,0,0,0,0,0,0,0,0,0
Milner_Hydro_3,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_6,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_7,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_8,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_9,0,0,0,0,0,0,0,0,0,0,0,0
Moccasin_1,5.519999981,9.430000305,0.720000029,0.059999999,3.74000001,7.829999924,9.569999695,28.89999962,10.51000023,8.369999886,6.019999981,7.329999924
Moccasin_2,5.519999981,9.430000305,0.720000029,0.059999999,3.74000001,7.829999924,9.569999695,28.89999962,10.51000023,8.369999886,6.019999981,7.329999924
MoccasinLowHead,0,0,0,0,0,0,0,0,0,0,0,0
Mojave_Siphon_1,0,0,0,0,0,0,0,0,0,0,0,0
Mojave_Siphon_2,0,0,0,0,0,0,0,0,0,0,0,0
Mojave_Siphon_3,0,0,0,0,0,0,0,0,0,0,0,0
Monroe_Street_6,0,0,0,0,0,0,0,0,0,0,0,0
MontgomeryCreekHydro,0,0,0,0,0,0,0,0,0,0,0,0
Monticello_1,0,0,0,0,0,0,0,0,0,0,0,0
Monticello_2,0,0,0,0,0,0,0,0,0,0,0,0
Monticello_3,0,0,0,0,0,0,0,0,0,0,0,0
Montrose_Creek1,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114
Montrose_Creek2,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114
MoraDrop,0,0,0,0,0,0,0,0,0,0,0,0
Morony_MOR1,0,0,0,0,0,0,0,0,0,0,0,0
Morony_MOR2,0,0,0,0,0,0,0,0,0,0,0,0
Morrow_Point_1,0,0,0,0,0,0,0,0,0,0,0,0
Morrow_Point_2,0,0,0,0,0,0,0,0,0,0,0,0
MossLanding_QF,0,0,0,0,0,0,0,0,0,0,0,0
Mossyrock_51,0,0,0,0,0,0,0,0,0,0,0,0
Mossyrock_52,0,0,0,0,0,0,0,0,0,0,0,0
MoyieSprings1,0,0,0,0,0,0,0,0,0,0,0,0
MoyieSprings2,0,0,0,0,0,0,0,0,0,0,0,0
MoyieSprings3,0,0,0,0,0,0,0,0,0,0,0,0
MoyieSprings4,0,0,0,0,0,0,0,0,0,0,0,0
MuckValley,0,0,0,0,0,0,0,0,0,0,0,0
MudCreek_S_S_1,0,0,0,0,0,0,0,0,0,0,0,0
MudCreek_White,0,0,0,0,0,0,0,0,0,0,0,0
Murphys_1,0,0,0,0,0,0,0,0,0,0,0,0
Mystic_MYS1,0,0,0,0,0,0,0,0,0,0,0,0
Mystic_MYS2,0,0,0,0,0,0,0,0,0,0,0,0
NacimientoHydro1,0,0,0,0,0,0,0,0,0,0,0,0
NacimientoHydro2,0,0,0,0,0,0,0,0,0,0,0,0
Narrows1,0,0,0,0,0,0,0,0,0,0,0,0
Narrows2,0,0,0,0,0,0,0,0,0,0,0,0
Navajo_Dam_1,0,0,0,0,0,0,0,0,0,0,0,0
Navajo_Dam_2,0,0,0,0,0,0,0,0,0,0,0,0
NelsonCreek1296,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle_1,0,0,0,0,0,0,0,0,0,0,0,0
NewHogan1,0,0,0,0,0,0,0,0,0,0,0,0
NewHogan2,0,0,0,0,0,0,0,0,0,0,0,0
NewLahontan,0,0,0,0,0,0,0,0,0,0,0,0
NewMelones1,0,0,0,0,0,0,0,0,0,0,0,0
NewMelones2,0,0,0,0,0,0,0,0,0,0,0,0
Nimbus_1,0,0,0,0,0,0,0,0,0,0,0,0
Nimbus_2,0,0,0,0,0,0,0,0,0,0,0,0
NineMile3,0,0,0,0,0,0,0,0,0,0,0,0
NineMile4,0,0,0,0,0,0,0,0,0,0,0,0
Nooksack,0,0,0,0,0,0,0,0,0,0,0,0
NorthFork_CO,0,0,0,0,0,0,0,0,0,0,0,0
NorthFork_OR1,0,0,0,0,0,0,0,0,0,0,0,0
NorthFork_OR2,0,0,0,0,0,0,0,0,0,0,0,0
NorthHollywood1-1,0,0,0,0,0,0,0,0,0,0,0,0
NorthHollywood1-2,0,0,0,0,0,0,0,0,0,0,0,0
NorthHollywood1-3,0,0,0,0,0,0,0,0,0,0,0,0
NotchButteGeoBon2,0,0,0,0,0,0,0,0,0,0,0,0
Noxon_Rapids_1,0,0,0,0,0,0,0,0,0,0,0,0
Noxon_Rapids_2,0,0,0,0,0,0,0,0,0,0,0,0
Noxon_Rapids_3,0,0,0,0,0,0,0,0,0,0,0,0
Noxon_Rapids_4,0,0,0,0,0,0,0,0,0,0,0,0
